id,text,label
495,44 (1) A corporation that issues debt obligations shall maintain a debt obligations register in,
496,"which it records the debt obligations issued by it in registered form, showing the prescribed",
497,information with respect to each class or series.,
498,(2) The debt obligations register shall be maintained at the issuer’s registered office or at any,
499,other place in Canada designated by the directors.,
500,(3) An issuer may maintain additional branch debt obligations registers in other places,
501,(4) A branch debt obligations register shall only contain particulars of debt obligations issued or,
502,transferred at the branch. The same information shall also be recorded in the central register.,
503,"(5) An issuer, its agent or mandatary, or a trustee as defined in subsection 104(1) is not",
504,required to produce a cancelled debt obligation certificate in registered form after the,
505,45 An issuer may appoint an agent or mandatary to maintain debt obligations registers on its,
506,46 The registration of the issue or transfer of a debt obligation in any debt obligations register,
507,is complete and valid registration for all purposes.,
508,47 An issuer or a trustee as defined in subsection 104(1) may treat the person whose name,
509,appears on the debt obligations register as the debt obligation’s owner for all purposes.,
510,"48 If an issuer restricts the right to transfer its debt obligations, the issuer may, despite section",
511,"47, treat a person as the registered holder of a debt obligation if the person provides the issuer",
512,with evidence that meets the requirements of the issuer that the person is,
513,(a) the heir or legatee of a deceased debt obligation holder or the fiduciary of the estate or,
514,succession of a deceased debt obligation holder or of a registered debt obligation holder,
515,"who is a minor, an incapable person or a missing person; or",
516,"(b) a liquidator of, or a trustee in bankruptcy for, a registered debt obligation holder.",
517,"49 An issuer shall treat a person, other than one described in section 48, as being entitled to",
518,exercise the rights and privileges attached to a debt obligation if the person provides proof that,
519,the person has acquired ownership of the debt obligation by operation of law or has legal,
520,authority to exercise the rights and privileges.,
521,50 If satisfactory proof of the death of a joint holder of a debt obligation with a right of,
522,"survivorship is provided to an issuer, the issuer may treat any surviving joint holder as the",
523,owner of the debt obligation.,
524,"51 An issuer is not required to inquire into the existence of, or see to the performance of, any",
525,"duty owed to a third person by a registered holder, or a person who may be treated as a",
526,"registered holder, of a debt obligation.",
527,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Minors",
528,"52 If a minor exercises a right of ownership in a debt obligation of an issuer, no subsequent",
529,"repudiation or avoidance or, in Quebec, nullity or reduction of obligations is effective against",
530,"53 (1) Subject to any applicable law relating to the collection of taxes, a person who is an heir",
531,or a fiduciary of an estate or succession of a deceased debt obligation holder is entitled to,
